date,Active_Energy_Delivered_Received,Current_Phase_Average,Active_Power,Wind_Speed,Weather_Temperature_Celsius,Weather_Relative_Humidity,Global_Horizontal_Radiation,Diffuse_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Radiation_Global_Tilted,Radiation_Diffuse_Tilted
2022/3/12 8:50,279264,8.498000145,5.518933296,2.288605475,24.18512917,23.2200489,534.0801392,68.60749817,40.43861389,0,543.5003052,81.72673035
2022/3/12 8:55,279265,8.841332436,5.600500107,2.288605475,24.38814926,23.38340759,554.4337158,69.40893555,40.28910828,0,543.5003052,81.72673035
2022/3/12 9:00,279265,9.186667442,5.681933403,2.288605475,24.67032623,22.99122047,586.8140869,85.23960114,40.12543106,0,586.973999,84.66191101
2022/3/12 9:05,279266,9.518666267,5.476666451,2.288605475,24.73194122,23.05130768,597.9828491,74.06907654,40.09698105,0,608.2201538,85.31158447
2022/3/12 9:10,279266,9.819998741,4.377466679,2.288605475,25.26651001,22.61953926,615.3384399,73.51163483,40.02738953,0,629.4277954,86.36694336
2022/3/12 9:15,279267,10.12466812,5.248666286,2.288605475,25.72347641,21.27537155,632.6584473,76.25593567,39.88113403,0,648.7346191,86.68050385
2022/3/12 9:20,279267,10.47533321,4.927799702,2.288605475,25.93869781,19.78168488,653.1734009,82.27506256,39.8372879,0,670.4575195,89.9056778
2022/3/12 9:25,279267,10.77666759,5.162467003,2.288605475,26.14600372,19.61632347,669.6436157,85.2106781,39.9306488,0,693.1921387,92.97094727
2022/3/12 9:30,279268,11.13733482,5.334499836,2.288605475,26.33164215,19.65880775,689.6588135,91.59965515,39.87272644,0,714.1087646,94.19049072
2022/3/12 9:35,279268,11.41866589,5.319733143,2.288605475,26.41322136,19.48922348,714.072876,101.3337936,39.81566238,0,733.3685913,95.31170654
2022/3/12 9:40,279269,11.67399979,5.842534065,2.288605475,26.89032745,19.14304352,731.3069458,99.32440186,39.76056671,0,733.3685913,95.31170654
2022/3/12 9:45,279269,11.94399929,5.955133438,2.288605475,26.82163429,18.49234772,750.8330688,102.4399796,39.89871216,0,767.8858643,97.6215744
2022/3/12 9:50,279270,12.25066662,5.723333359,2.288605475,27.06971359,18.27841759,766.401062,100.417038,39.95044708,0,778.1994019,101.267189
2022/3/12 9:55,279270,12.55000114,6.538533211,2.288605475,27.54497337,18.63007164,776.5327759,92.95859528,39.93526459,0,790.8455811,102.4767609
2022/3/12 10:00,279271,12.79466629,6.69560051,2.288605475,27.72506332,18.07922745,791.1987915,92.2974472,39.84575272,0,807.6063232,102.7734528
2022/3/12 10:05,279272,13.03000164,6.726667404,2.288605475,27.87533379,17.35307884,811.4907837,94.15563202,39.72787094,0,826.9794922,103.7827301
2022/3/12 10:10,279272,13.1633358,6.760066509,2.288605475,27.98082352,17.24456406,829.2687988,95.10477448,39.67467117,0,845.3052979,105.2265396
2022/3/12 10:15,279273,13.40933228,6.792333126,2.288605475,28.09074402,17.26587677,844.0480347,94.5753479,39.64781189,0,863.2557373,106.3401184
2022/3/12 10:20,279273,13.61866951,6.842266083,2.288605475,28.47418213,16.76747894,861.8181152,94.93319702,39.60328293,0,879.6411133,107.2844772
2022/3/12 10:25,279274,13.74799919,6.88340044,2.288605475,28.35099792,16.70341301,883.5790405,99.76583862,39.60575867,0,894.7623291,106.9947128
2022/3/12 10:30,279274,13.98799992,6.952466011,2.288605475,28.83566475,16.13448334,897.5900269,100.2162857,39.63638306,0,911.2124023,109.4018936
2022/3/12 10:35,279275,14.19733334,6.994467258,2.288605475,28.86166954,16.12730789,911.8571777,100.9234619,39.52887726,0,924.9727783,109.2470398
2022/3/12 10:40,279276,14.36266422,7.008199692,2.288605475,29.27696609,16.23715401,923.9827881,98.33448029,39.39161301,0,938.3304443,108.8605423
2022/3/12 10:45,279276,14.41666412,7.013066292,2.288605475,29.43454742,15.70233917,935.0251465,96.35742188,39.2469368,0,951.704895,108.7762527
2022/3/12 10:50,279277,14.59400272,7.028866768,2.288605475,29.39066696,15.81114292,950.8386841,99.2956543,39.40787125,0,968.2219238,111.5659637
2022/3/12 10:55,279277,14.59400272,7.028866768,2.288605475,29.39066696,15.81114292,950.8386841,99.2956543,39.40787125,0,983.0259399,113.2194214
2022/3/12 11:00,279278,14.79866219,7.142533302,2.288605475,29.87785149,15.72876644,973.550354,98.97148132,39.39041138,0,997.8989258,114.9722595
2022/3/12 11:05,279278,14.88999653,7.189799309,2.288605475,30.08267403,15.26339531,983.2042236,99.75203705,39.3595047,0,1013.17395,118.555481
2022/3/12 11:10,279279,14.91399765,7.164066315,2.288605475,30.52789879,14.74148273,987.9998779,96.95805359,39.29611588,0,1027.779785,119.8326569
2022/3/12 11:15,279280,15.16600323,7.17140007,2.288605475,30.61026764,14.82155704,1001.369812,101.1435623,39.25901031,0,1042.394531,121.0412292
2022/3/12 11:20,279280,15.40266418,7.227333546,2.288605475,30.59384727,14.95174599,1012.236389,104.0121536,39.27727509,0,1056.176392,123.2463379
2022/3/12 11:25,279281,15.5446682,7.279466152,2.288605475,30.59567642,15.02611923,1022.89209,105.4060593,39.28770447,0,1056.176392,123.2463379
2022/3/12 11:30,279281,15.64267063,7.315533638,2.288605475,30.44107628,14.89432526,1039.014282,109.9368668,39.2901535,0,1080.72644,126.5318298
2022/3/12 11:35,279282,15.58867073,7.318601131,2.288605475,30.62571335,14.79613972,1041.149414,106.2869873,39.35346222,0,1087.428467,122.2459412
2022/3/12 11:40,279283,15.68200302,7.343933582,2.288605475,30.95762634,14.55079365,1059.058105,106.9279099,39.29605484,0,1097.931641,121.4861069
2022/3/12 11:45,279283,15.84332848,7.377200127,2.288605475,30.87621689,14.55090046,1070.294556,109.0935593,39.23099518,0,1103.825195,117.9403
2022/3/12 11:50,279284,15.85066223,7.394267082,2.288605475,30.88946533,14.56018639,1078.487671,111.6899719,39.11407471,0,1111.613037,115.7579117
2022/3/12 11:55,279285,15.90066147,7.411599159,2.288605475,31.04653168,14.72378159,1087.078735,114.7243805,39.08309555,0,1124.271606,115.0922089
2022/3/12 12:00,279285,15.83933067,7.41133213,2.288605475,31.29213715,14.48231506,1092.035645,114.1984406,39.09224319,0,1135.739014,112.0682602
2022/3/12 12:05,279286,15.79399681,7.429599762,2.288605475,31.21305656,14.63809013,1094.261597,113.8504181,39.05818176,0,1144.23999,111.2121887
2022/3/12 12:10,279286,15.94333076,7.44306612,2.288605475,31.5342083,14.43013096,1099.765747,113.6480026,39.01303482,0,1152.416382,111.1286087
2022/3/12 12:15,279287,16.01866722,7.434132576,2.288605475,31.67969513,14.35463333,1102.972046,112.3537369,39.03595734,0,1156.440918,108.1560287
2022/3/12 12:20,279288,16.07933617,7.419733524,2.288605475,31.71712112,14.40075397,1105.011353,113.4848328,39.07822418,0,1158.388184,105.2139587
2022/3/12 12:25,279288,15.96199799,7.408132076,2.288605475,31.62665176,14.33460617,1107.390015,115.6737289,38.99388504,0,1158.388184,105.2139587
2022/3/12 12:30,279289,16.01933479,7.384333134,2.288605475,31.78612518,14.40848923,1107.557861,115.8596497,38.87303925,0,1164.130249,104.7560196
2022/3/12 12:35,279290,16.09400368,7.429867268,2.288605475,32.15653992,14.43206596,1108.544312,116.7930756,38.81386566,0,1167.954956,106.6981659
2022/3/12 12:40,279290,16.11733627,7.433200359,2.288605475,32.13354111,13.83840752,1109.3573,117.1328888,38.77405167,0,1168.926392,107.0625229
2022/3/12 12:45,279291,15.97199821,7.375866413,2.288605475,32.14050293,13.98441505,1107.439209,117.4895935,38.76374435,0,1168.5177,106.9670105
2022/3/12 12:50,279291,16.16067123,7.373867035,2.288605475,32.41387939,13.68993473,1107.435303,118.3791656,38.88267899,0,1169.230713,108.2401962
2022/3/12 12:55,279292,16.06666756,7.372666836,2.288605475,32.66876984,13.25363922,1108.892944,117.4802551,38.73680878,0,1167.408447,107.550621
2022/3/12 13:00,279293,15.87132931,7.376933098,2.288605475,32.83808136,12.97891045,1109.197876,121.6409836,38.69703674,0,1165.365112,108.4575729
2022/3/12 13:05,279293,15.83132935,7.378666878,2.288605475,32.66292953,13.03848553,1107.698608,124.0154572,38.79857254,0,1161.783813,107.1621552
2022/3/12 13:10,279294,15.7626667,7.369933605,2.288605475,32.6917305,13.09552193,1105.766357,124.3515701,38.73083496,0,1158.904053,107.44561
2022/3/12 13:15,279294,15.79666519,7.331999779,2.288605475,32.75652695,13.17700863,1101.48645,124.3962402,38.66799164,0,1152.777588,106.9756622
2022/3/12 13:20,279295,15.74133492,7.314066887,2.288605475,32.70795822,12.95170403,1097.928223,126.2322388,38.72036743,0,1150.526855,110.8782959
2022/3/12 13:25,279296,15.70866871,7.318334579,2.288605475,33.33643723,12.87071514,1088.983643,123.5510178,38.74896622,0,1143.743896,111.8988876
2022/3/12 13:30,279296,15.51133347,7.286799431,2.288605475,33.24395752,12.90770149,1082.800659,124.7136307,38.64600372,0,1134.751709,111.0644836
2022/3/12 13:35,279297,15.20200348,7.187265873,2.288605475,33.44675827,12.51738262,1071.175537,118.3267288,38.55452728,0,1121.044067,111.2674484
2022/3/12 13:40,279297,15.20200348,7.187265873,2.288605475,33.44675827,12.51738262,1071.175537,118.3267288,38.55452728,0,1101.668457,115.2581635
2022/3/12 13:45,279298,15.1200037,7.184799194,2.288605475,33.52942276,12.60630798,1058.634766,113.5318298,38.54005432,0,1088.16333,116.4010773
2022/3/12 13:50,279299,15.26199913,7.19086647,2.288605475,33.7057457,12.36529064,1047.354614,110.0052643,38.60647202,0,1078.897339,117.1970749
2022/3/12 13:55,279299,15.21666908,7.228800774,2.288605475,33.77136612,12.02943707,1034.2854,105.8815155,38.60744858,0,1074.860596,121.8009033
2022/3/12 14:00,279300,15.13933754,7.21853447,2.288605475,33.55780411,12.24669456,1026.362915,106.9173508,38.64390945,0,1068.411621,124.6017609
2022/3/12 14:05,279300,15.27199936,7.240933895,2.288605475,33.81269455,12.03147793,1015.907532,104.6868973,38.74884033,0,1056.356689,124.8768311
2022/3/12 14:10,279301,15.23533249,7.209066868,2.288605475,33.7675705,11.96541977,1005.027283,103.5196915,38.76063538,0,1056.356689,124.8768311
2022/3/12 14:15,279302,14.92066479,7.128799915,2.288605475,34.14630127,12.1094923,992.6422729,101.4249039,38.65797424,0,1030.920044,120.7330856
2022/3/12 14:20,279302,14.88466358,7.112266541,2.288605475,34.2199707,12.12402821,985.6986694,104.4895554,38.73073196,0,1019.906921,119.767334
2022/3/12 14:25,279303,14.70733643,7.087600231,2.288605475,34.1049881,11.98662567,974.9702759,105.6465302,38.71512985,0,1007.131775,118.5309067
2022/3/12 14:30,279303,14.76599884,7.104066849,2.288605475,33.93094254,11.94985008,963.9822388,106.1234131,38.81520462,0,992.1147461,116.2712555
2022/3/12 14:35,279304,14.57800102,7.034733772,2.288605475,34.22795868,11.92017174,944.5297241,99.02081299,38.78556824,0,978.1832886,113.899826
2022/3/12 14:40,279305,14.35599709,6.960600853,2.288605475,34.18073654,11.68519688,931.9669189,99.1977005,38.74158096,0,964.125061,110.807251
2022/3/12 14:45,279305,14.12800217,6.86613369,2.288605475,34.12331009,11.80545616,917.5025635,98.44747162,38.74319458,0,952.2644043,111.2718735
2022/3/12 14:50,279306,13.87066364,6.813000679,2.288605475,34.16187668,11.82355118,904.3277588,100.7589493,38.76864243,0,940.1303711,111.2282333
2022/3/12 14:55,279306,13.70200157,6.763999939,2.288605475,34.20871353,11.8209362,890.7473755,104.4582901,38.76316452,0,930.357605,109.9785156
2022/3/12 15:00,279307,13.45666409,6.705933571,2.288605475,34.57549667,11.89230537,873.4282227,104.665062,38.67667389,0,915.9558716,107.7299423
2022/3/12 15:05,279307,13.25466824,6.618666649,2.288605475,34.95620346,11.65114403,851.2484741,103.0771179,38.58588409,0,899.2158203,104.0413361
2022/3/12 15:10,279308,13.10867119,6.608866692,2.288605475,34.78935242,11.55458736,821.6220093,105.5358734,38.51765442,0,885.6564941,103.6673508
2022/3/12 15:15,279309,12.99400043,6.610600471,2.288605475,34.1938858,11.79927826,824.4434204,106.7475357,38.6293602,0,872.4403076,105.9032593
2022/3/12 15:20,279309,12.60266781,6.450866699,2.288605475,34.52275467,11.88263988,806.7957764,96.20740509,38.62089157,0,849.8709717,100.1136322
2022/3/12 15:25,279310,12.28466606,6.444733143,2.288605475,34.44942093,11.77277279,794.2315674,98.02580261,38.51271057,0,832.6394043,99.98483276
2022/3/12 15:30,279310,12.09000111,6.414666176,2.288605475,33.67744064,11.92506123,782.2479858,99.91188049,38.57444,0,816.2546997,99.91194153
2022/3/12 15:35,279311,11.77999878,6.300000191,2.288605475,34.00466537,11.85484886,759.510498,91.53100586,38.37091446,0,796.4959106,98.41350555
2022/3/12 15:40,279311,11.5286665,6.241000175,2.288605475,34.00301361,11.95546913,744.7297363,93.88027954,38.41670227,0,777.4743652,98.03868103
2022/3/12 15:45,279312,11.38733101,6.182666779,2.288605475,34.16579819,11.78850365,724.4089355,90.68675995,38.40549088,0,758.3294678,97.67834473
2022/3/12 15:50,279312,11.09333515,6.073266983,2.288605475,34.35522079,11.87200546,700.736084,83.86453247,38.02832794,0,738.3967896,96.38347626
2022/3/12 15:55,279313,10.96866512,6.091666698,2.288605475,34.33905411,11.93245029,689.3845825,88.44384003,38.10755539,0,738.3967896,96.38347626
2022/3/12 16:00,279313,10.70000076,6.04373312,2.288605475,34.57898712,12.01726055,668.9125977,84.99043274,38.1905365,0,698.581543,97.60504913
2022/3/12 16:05,279314,10.42533302,5.966533184,2.288605475,34.4021225,11.9139843,650.0828857,83.56246948,38.21247482,0,678.6318359,95.83641052
2022/3/12 16:10,279314,10.08199978,5.846132755,2.288605475,34.262146,11.8695755,628.053833,78.9306488,38.15683746,0,656.057312,91.68413544
2022/3/12 16:15,279315,9.7553339,5.723400116,2.288605475,34.37092972,11.81655121,607.940979,76.30060577,38.07121658,0,635.0646973,88.79553223
2022/3/12 16:20,279315,9.390000343,5.598400116,2.288605475,34.70846939,11.73870468,585.6118164,72.47715759,37.93732834,0,615.2579956,87.65246582
2022/3/12 16:25,279315,9.390000343,5.598400116,2.288605475,34.70846939,11.73870468,585.6118164,72.47715759,37.93732834,0,597.9156494,90.0165329
2022/3/12 16:30,279316,8.826666832,5.506800175,2.288605475,33.8753624,11.91954041,550.4503784,75.39629364,38.27781677,0,576.7004395,89.18727112
2022/3/12 16:35,279316,8.492666245,5.43813324,2.288605475,33.67520142,12.0993042,529.4761353,72.17942047,38.20524216,0,554.7317505,87.16307068
2022/3/12 16:40,279317,8.105333328,5.312666416,2.288605475,33.85022736,12.14519691,503.2380676,67.40202332,38.3201828,0,554.7317505,87.16307068
2022/3/12 16:45,279317,7.768666744,5.192399979,2.288605475,34.10130692,12.23257732,479.7194519,65.09997559,38.32116699,0,509.3950806,82.97987366
2022/3/12 16:50,279318,7.399999619,5.078266621,2.288605475,34.18324661,12.03146553,458.0774536,63.81910324,38.28720093,0,486.1233826,81.80130005
2022/3/12 16:55,279318,7.041332722,4.99686718,2.288605475,34.13237762,12.29867077,436.9057922,63.32533646,38.45053864,0,464.0119324,81.58119965
2022/3/12 17:00,279319,6.676001072,4.887133121,2.288605475,34.16763687,12.17349529,415.9962463,61.99754333,38.52205658,0,441.9024658,80.51329041
2022/3/12 17:05,279319,6.289999485,4.773533344,2.288605475,34.05861282,12.19961548,394.9857483,60.86924744,38.42766953,0,419.0879211,78.20590973
2022/3/12 17:10,279319,5.921333313,4.679999828,2.288605475,33.64583206,12.37147427,376.3065796,61.74082565,38.65443039,0,397.3532104,75.27867126
2022/3/12 17:15,279320,5.522665977,4.517066956,2.288605475,33.69947433,12.11731625,350.2113342,55.85597992,38.54919052,0,375.2654114,71.07920837
2022/3/12 17:20,279320,5.111999989,4.364600658,2.288605475,33.58361053,12.47724247,326.6651001,54.29247665,38.44364929,0,354.5855408,69.27332306
2022/3/12 17:25,279321,4.716000557,4.222266674,2.288605475,33.51224136,12.51289368,304.272522,53.63143921,38.35995865,0,333.2041016,68.11448669
2022/3/12 17:30,279321,4.335333347,4.117533207,2.288605475,33.30202103,12.70856571,285.559082,56.44014359,38.56442261,0,311.5500488,67.69668579
2022/3/12 17:35,279321,3.964000463,4.005066872,2.288605475,33.11296082,12.7246151,262.6624146,54.13344574,38.77478409,0,288.7420959,66.30245209
2022/3/12 17:40,279321,3.603999376,3.835666656,2.288605475,33.0357399,12.74178219,235.6346436,49.56798553,38.85531235,0,265.2977905,63.68089676
2022/3/12 17:45,279322,3.301333427,3.659800053,2.288605475,32.98686218,12.96466064,211.6562042,46.57585907,38.71925735,0,241.9429474,60.66278839
2022/3/12 17:50,279322,2.977333546,3.467000008,2.288605475,32.91411591,12.87444401,189.4406128,45.10626984,38.62233734,0,217.3730621,56.95151138
2022/3/12 17:55,279322,2.673999786,3.269066572,2.288605475,32.81149673,12.96657372,167.2840576,42.32297897,38.55851746,0,194.0603943,54.03342056
2022/3/12 18:00,279323,2.408666849,3.088533163,2.288605475,32.62925339,12.96739769,148.4820557,42.08743668,38.60095596,0,172.3614655,52.53942108
2022/3/12 18:05,279323,2.225333452,2.807733536,2.288605475,32.48222733,13.3541975,127.6146851,39.67534637,38.63468933,0,150.4570007,50.30521393
2022/3/12 18:10,279323,2.060666561,2.538266897,2.288605475,32.28508759,13.41575813,109.4872665,38.57368469,38.64536285,0,122.0542755,48.12179184
2022/3/12 18:15,279323,1.918667078,2.187266588,2.288605475,32.08849335,13.70139885,92.01400757,36.16882324,38.68801498,0,80.29081726,46.11075974
2022/3/12 18:20,279323,1.74733305,1.838666677,2.288605475,31.87771225,13.66324139,77.01111603,34.44991684,38.72026062,0,57.5771637,42.40258408
2022/3/12 18:25,279324,1.458000183,1.492266655,2.288605475,31.61375618,13.80983353,54.7292366,32.61324692,38.6741333,0,46.45727921,38.22915268
2022/3/12 18:30,279324,1.422666669,1.04126668,2.288605475,31.28438377,14.1640377,36.16107559,32.4268837,38.67527008,0,38.10522842,34.44686508
2022/3/12 18:35,279324,1.413333416,0.4296,2.288605475,31.02746201,14.2718792,31.27869987,27.22220612,38.71020508,0,32.20941544,30.2833252
2022/3/12 18:40,279324,1.32133317,0.186533332,2.288605475,30.74360466,14.47241974,24.83046341,23.42220879,38.72586441,0,26.86146927,25.95333862
2022/3/12 18:45,279324,1.249333262,0.117600009,2.288605475,30.49364281,14.65844727,19.93065262,18.80699921,38.77713013,0,22.1001091,21.63325882
2022/3/12 18:50,279324,1.124000192,0.054466665,2.288605475,30.23730087,14.77878952,14.88264465,14.24799919,38.79720306,0,17.49684143,17.19198418
2022/3/12 18:55,279324,1.017333508,-0.003133333,2.288605475,29.99045563,14.99597168,10.03794384,9.674507141,38.75436401,0,12.91857338,12.73511887
2022/3/12 19:00,279324,0.300000042,-0.013333333,2.288605475,29.71396446,15.33077145,7.590178013,7.242032051,38.66679001,0,9.490075111,9.467658043
2022/3/12 19:05,279324,0.300000042,-0.010733332,2.288605475,29.38149261,16.03381157,6.6873312,6.37631464,38.5892601,0,7.559566498,7.711800098
2022/3/12 19:10,279324,0.300000042,-0.010733332,2.288605475,29.38149261,16.03381157,6.6873312,6.37631464,38.5892601,0,6.046792507,6.061207771
2022/3/12 19:15,279324,0.30066672,-0.014466666,2.288605475,28.94658279,16.868433,3.631789446,3.307181835,38.47293472,0,4.416436672,4.560700417
2022/3/12 19:20,279324,0.300000042,0,2.288605475,28.68579292,17.27062607,3.037544727,2.769636393,38.41993332,0,3.549849749,3.819108009
2022/3/12 19:25,279324,0.300000042,0,2.288605475,28.35696793,17.8690052,2.978782415,2.807309151,38.38749313,0,3.142086267,3.305911303
2022/3/12 19:30,279324,0.300000042,0,2.288605475,27.94466972,18.47541237,3.323935747,2.972734928,38.34995651,0,2.86932826,3.122000456
2022/3/12 19:35,279324,0.300000042,0,2.288605475,27.59371948,19.01541328,3.270451784,3.005733967,38.22487259,0,2.630604029,2.97709465
2022/3/12 19:40,279324,0.300000042,0,2.288605475,27.34243393,19.39027977,2.956652403,2.760503769,38.13069916,0,2.678830147,2.908028603
2022/3/12 19:45,279324,0.300000042,0,2.288605475,27.15161705,19.66646767,2.41666007,2.130633831,38.06889343,0,2.64669776,2.762277842
2022/3/12 19:50,279324,0.300000042,0,2.288605475,27.04865265,19.79943085,2.138495207,1.878805399,37.99173737,0,2.589510679,2.632287741
2022/3/12 19:55,279324,0.300000042,0,2.288605475,26.88150787,20.1142025,2.054882526,1.696635008,37.97757339,0,2.581745863,2.598302603
2022/3/12 20:00,279324,0.300000042,0,2.288605475,26.63745117,20.5967598,1.993978858,1.781466722,37.96062851,0,2.818861485,2.892109871
2022/3/12 20:05,279324,0.300000042,0,2.288605475,26.27658463,21.41935921,2.747422218,2.504160881,37.94699478,0,3.007569075,3.1765697
2022/3/12 20:10,279324,0.300000042,0,2.288605475,26.27658463,21.41935921,2.747422218,2.504160881,37.94699478,0,3.484537363,3.563102245
2022/3/12 20:15,279324,0.300000042,0,2.288605475,25.43769646,22.89194107,3.77521801,3.284970045,37.92036819,0,3.628285408,3.58675909
2022/3/12 20:20,279324,0.300000042,0,2.288605475,24.984972,23.59253693,3.581133604,3.134375572,37.88648987,0,3.361794472,3.474450588
2022/3/12 20:25,279324,0.300000042,0,2.288605475,24.6213131,24.12215614,3.148630619,2.893066645,37.85166168,0,3.624589205,3.251055479
2022/3/12 20:30,279324,0.300000042,0,2.288605475,24.37026596,25.21315956,3.219723225,2.858908892,37.81794739,0,3.779092312,3.733142853
2022/3/12 20:35,279324,0.300000042,0,2.288605475,24.01272964,25.70097351,3.01819706,2.643386602,37.80702591,0,3.618402719,3.67551446
2022/3/12 20:40,279324,0.300000042,0,2.288605475,23.66350365,26.54361153,3.312051296,2.918406963,37.81256104,0,3.271501303,3.346078396
2022/3/12 20:45,279324,0.300000042,0,2.288605475,23.33250809,27.33236313,3.069788694,2.740262032,37.89754868,0,2.899414301,2.986103058
2022/3/12 20:50,279324,0.300000042,0,2.288605475,23.03209877,27.277174,2.983466625,2.625876665,37.93441772,0,2.638707399,2.804296255
2022/3/12 20:55,279324,0.300000042,0,2.288605475,22.96484375,27.4080677,2.487239122,2.076531649,37.91394043,0,2.638707399,2.804296255
2022/3/12 21:00,279324,0.300000042,0,2.288605475,22.8897686,27.44866371,2.528511286,2.165589809,37.88422394,0,2.735206127,2.402833939
2022/3/12 21:05,279324,0.300000042,0,2.288605475,22.63878632,27.30665398,2.635916948,2.326887608,37.8447113,0,2.271099567,2.19351697
2022/3/12 21:10,279324,0.300000042,0,2.288605475,22.43254662,27.43818665,2.599286556,2.311093807,37.80411911,0,2.311527491,2.220699549
2022/3/12 21:15,279324,0.300000042,0,2.288605475,22.21411705,27.46385384,2.598058224,2.243527889,37.77695084,0,2.332948208,2.377224922
2022/3/12 21:20,279324,0.300000042,0,2.288605475,22.21208954,27.74800301,1.613954425,1.265663624,37.7208252,0,2.35048008,2.366070986
2022/3/12 21:25,279324,0.300000042,0,2.288605475,22.19875717,28.75138474,2.020807505,1.635715842,37.69782639,0,2.476642609,2.405718565
2022/3/12 21:30,279324,0.300000042,0,2.288605475,22.03477859,28.76131821,1.891943097,1.485978127,37.66445541,0,2.363640785,2.324006796
2022/3/12 21:35,279324,0.300000042,0,2.288605475,21.9555378,28.18951988,1.471448898,1.090698004,37.66393661,0,2.33452034,2.606303453
2022/3/12 21:40,279324,0.300000042,0,2.288605475,21.925951,28.52804375,1.697907805,1.366071939,37.66540527,0,1.960455775,2.294640541
2022/3/12 21:45,279324,0.300000042,0,2.288605475,21.6812973,29.10123825,1.794597149,1.451137424,37.59425735,0,2.115247488,2.353949308
2022/3/12 21:50,279324,0.300000042,0,2.288605475,21.47012711,29.76350403,1.969873905,1.608497024,37.51760101,0,2.022818089,2.184232235
2022/3/12 21:55,279324,0.300000042,0,2.288605475,21.47012711,29.76350403,1.969873905,1.608497024,37.51760101,0,2.083480597,2.163515568
2022/3/12 22:00,279324,0.300000042,0,2.288605475,21.00722504,29.91540909,1.747874856,1.38799727,37.42390442,0,2.034267426,2.003685951
2022/3/12 22:05,279324,0.300000042,0,2.288605475,20.88881683,30.59921074,1.498907447,1.180856943,37.3986702,0,2.038178682,2.086900711
2022/3/12 22:10,279324,0.300000042,0,2.288605475,21.35238457,28.32692146,0.880280077,0.680047274,37.39472198,0,1.575252414,1.758811474
2022/3/12 22:15,279324,0.300000042,0,2.288605475,21.53105736,29.32359886,1.355841279,0.967506289,37.36343384,0,1.889109612,1.895635486
2022/3/12 22:20,279324,0.300000042,0,2.288605475,21.10411644,30.15499115,2.188896179,1.799489617,37.33259583,0,2.051418781,2.105629683
2022/3/12 22:25,279324,0.300000042,0,2.288605475,20.89203453,30.81440544,1.879880309,1.514810801,37.30659485,0,2.149836063,2.119153738
2022/3/12 22:30,279324,0.300000042,0,2.288605475,20.62587738,30.40797615,2.550785065,2.039284229,37.25190735,0,2.12188983,2.108284473
2022/3/12 22:35,279324,0.300000042,0,2.288605475,20.34074783,31.44001961,1.929152489,1.525089622,37.14912415,0,2.096679926,2.086564302
2022/3/12 22:40,279324,0.300000042,0,2.288605475,20.49116135,30.96097183,1.361487389,0.985419571,37.13008499,0,1.976254821,2.077999115
2022/3/12 22:45,279324,0.300000042,0,2.288605475,20.48692703,31.03693962,1.781056166,1.408376217,37.12879562,0,2.003215075,2.01466608
2022/3/12 22:50,279324,0.300000042,0,2.288605475,20.29529572,31.37269211,2.120030642,1.747151613,37.13492966,0,2.222348452,2.029591322
2022/3/12 22:55,279324,0.300000042,0,2.288605475,20.10659599,32.54866409,1.887011766,1.520365715,37.05845261,0,1.96577549,2.122407198
2022/3/12 23:00,279324,0.300000042,0,2.288605475,20.05843353,31.78282166,1.733257651,1.308055639,37.00792313,0,1.991960764,2.033517838
2022/3/12 23:05,279324,0.300000042,0,2.288605475,19.82403183,32.76400375,2.231143475,1.84171927,36.95062256,0,1.937545657,1.985845089
2022/3/12 23:10,279324,0.300000042,0,2.288605475,19.62794685,32.44610977,1.946348667,1.525696874,36.8765564,0,2.134784698,2.043490648
2022/3/12 23:15,279324,0.300000042,0,2.288605475,19.5689106,33.27833557,1.925751567,1.500353098,36.86614227,0,2.167568207,2.162566185
2022/3/12 23:20,279324,0.300000042,0,2.288605475,19.31172752,33.96621323,2.138042212,1.686441183,36.77881622,0,2.07703495,2.111062765
2022/3/12 23:25,279324,0.300000042,0,2.288605475,19.09730911,34.48950958,1.762807369,1.456634879,36.71947098,0,2.07703495,2.111062765
2022/3/12 23:30,279324,0.300000042,0,2.288605475,19.11227989,34.20687866,1.802640915,1.330573559,36.69199371,0,1.905124784,1.96747911
2022/3/12 23:35,279324,0.300000042,0,2.288605475,19.02848625,33.99936676,1.868384123,1.426965356,36.67644882,0,1.919794798,1.923764825
2022/3/12 23:40,279324,0.300000042,0,2.288605475,18.78257561,34.47700882,2.252257109,1.736176491,36.65506744,0,1.90479064,1.908426404
2022/3/12 23:45,279324,0.300000042,0,2.288605475,18.7058506,34.30256653,1.509350538,1.076184869,36.59279633,0,1.927036405,1.904120922
2022/3/12 23:50,279324,0.300000042,0,2.288605475,19.01350594,33.46614838,0.790501893,0.46734944,36.51415253,0,1.924069405,1.901344657
2022/3/12 23:55,279324,0.300000042,0,2.288605475,18.97935677,32.54790878,0.834097326,0.512823939,36.46926498,0,1.776729226,1.725494742
2022/3/13 0:00,279324,0.300000042,0,2.288605475,18.90473175,34.15988159,1.21145463,0.838156343,36.4640274,0,1.738518715,1.762203217
2022/3/13 0:05,279324,0.300000042,0,2.288605475,18.63726044,33.74972153,1.140812755,0.759970963,36.44627762,0,1.536725521,1.58428061
2022/3/13 0:10,279324,0.300000042,0,2.288605475,18.60052299,32.977314,1.439877987,1.087611914,36.443573,0,1.59902668,1.595465183
